,UB,LB,Epsilon,MasterTime,LLTime
176,-0.46181225182823815,-0.4619239761537184,-0.00011172432548023359,0.01863884925842285,0.0035300254821777344
177,-0.4617981666747062,-0.46192340950837973,-0.0001252428336735445,0.01929616928100586,0.00397801399230957
178,-0.4618032175335457,-0.4619222880745113,-0.00011907054096560454,0.016646146774291992,0.0034389495849609375
179,-0.46178595139598544,-0.4619217476748858,-0.0001357962789003686,0.01927924156188965,0.004189968109130859
180,-0.4618415837204296,-0.4619216807621864,-8.009704175682142e-05,0.017685890197753906,0.003692150115966797
181,-0.4618204750354452,-0.46192121330740044,-0.00010073827195522522,0.022015094757080078,0.0035371780395507812
182,-0.46180436091017807,-0.4619208469396021,-0.00011648602942404551,0.025358915328979492,0.004098176956176758
183,-0.4618171136876479,-0.4619199685580675,-0.00010285487041961083,0.014844894409179688,0.0034317970275878906
184,-0.46178328804367796,-0.4619182736161669,-0.0001349855724889215,0.015377998352050781,0.0035200119018554688
185,-0.46177616670496013,-0.4619165692499827,-0.00014040254502256655,0.016443967819213867,0.0037539005279541016
186,-0.4618008721461724,-0.4619159399438928,-0.00011506779772041398,0.016048908233642578,0.004019260406494141
187,-0.4618123231688197,-0.4619156756181848,-0.00010335244936510168,0.016156911849975586,0.0037910938262939453
188,-0.46181919245697967,-0.46191557783999215,-9.638538301248722e-05,0.01593303680419922,0.003743886947631836
189,-0.4617830462740923,-0.4619150215719703,-0.00013197529787800644,0.009050846099853516,0.0033838748931884766
190,-0.461813940066104,-0.4619141923794867,-0.00010025231338273155,0.008923768997192383,0.0035593509674072266
191,-0.4618138638385356,-0.46191394429785326,-0.00010008045931764187,0.009723186492919922,0.0034148693084716797
192,-0.46181431727706435,-0.46191348753468375,-9.917025761940756e-05,0.009010791778564453,0.003481149673461914
193,-0.4618248081526256,-0.4619130111491003,-8.820299647471774e-05,0.009027242660522461,0.003496885299682617
194,-0.4618289598294445,-0.46191287725730135,-8.391742785684997e-05,0.00902104377746582,0.004307985305786133
195,-0.46184001373438976,-0.46191266936685693,-7.265563246716678e-05,0.00943613052368164,0.0037717819213867188
196,-0.461819215314611,-0.46191182584577994,-9.261053116893514e-05,0.008964061737060547,0.003901243209838867
197,-0.461821587316805,-0.46191066506440315,-8.907774759814302e-05,0.008985757827758789,0.0034859180450439453
198,-0.46182880284998895,-0.46191012383713215,-8.132098714319635e-05,0.008915901184082031,0.0035881996154785156
199,-0.46181629992746476,-0.46190974225804915,-9.344233058439233e-05,0.009062051773071289,0.0034029483795166016
200,-0.4618513606916296,-0.46190949989242824,-5.813920079866808e-05,0.009631872177124023,0.003422975540161133
201,-0.461812331447087,-0.461907658827327,-9.532738023998455e-05,0.00898885726928711,0.0035142898559570312
202,-0.46182463818020125,-0.4619075215954478,-8.288341524653742e-05,0.00939488410949707,0.003940105438232422
203,-0.46182626198389887,-0.461906286895303,-8.00249114041307e-05,0.00850367546081543,0.0032231807708740234
204,-0.46181030894616004,-0.4619051608171443,-9.485187098423609e-05,0.009002923965454102,0.0034377574920654297
205,-0.46181925360349363,-0.46190468066882673,-8.542706533309907e-05,0.008813858032226562,0.0034596920013427734
206,-0.4618212044758716,-0.4619043821568223,-8.317768095067457e-05,0.009735822677612305,0.0033369064331054688
207,-0.46183852816175053,-0.4619041604300591,-6.563226830857971e-05,0.009443998336791992,0.0034301280975341797
208,-0.46182140420773254,-0.46190405208127494,-8.264787354239633e-05,0.009498119354248047,0.0033168792724609375
209,-0.4618395746262314,-0.4619029975176545,-6.342289142313717e-05,0.009593963623046875,0.0034029483795166016
210,-0.46183902463990223,-0.46190272761362117,-6.370297371893763e-05,0.008955955505371094,0.003319978713989258
211,-0.4618321200804856,-0.4619020553194133,-6.99352389277319e-05,0.009443044662475586,0.003998994827270508
212,-0.46182854541084783,-0.46190118947627035,-7.264406542251134e-05,0.009230852127075195,0.0036020278930664062
213,-0.4618375043785794,-0.46190096027894434,-6.345590036493931e-05,0.009446144104003906,0.0038299560546875
214,-0.4618234389535262,-0.4619005562766869,-7.711732316073583e-05,0.009269952774047852,0.0033698081970214844
215,-0.4618330459376543,-0.46190033005174946,-6.728411409517854e-05,0.008996009826660156,0.003871917724609375
216,-0.46184277493067505,-0.4619002006415087,-5.742571083366954e-05,0.009891033172607422,0.0032749176025390625
217,-0.46185444511597773,-0.4619001346739324,-4.568955795469787e-05,0.009608030319213867,0.003309011459350586
218,-0.4618297613093585,-0.4618993036865735,-6.9542377215015e-05,0.009478092193603516,0.003419160842895508
219,-0.4618298888142649,-0.46189850799615506,-6.861918189016158e-05,0.010236024856567383,0.0034508705139160156
220,-0.46182413339486716,-0.4618980587421202,-7.392534725303435e-05,0.009644746780395508,0.003365039825439453
221,-0.46183435349140234,-0.46189783925873584,-6.34857673335043e-05,0.010582208633422852,0.0039539337158203125
222,-0.4618369258630465,-0.46189759636509464,-6.067050204816571e-05,0.009817838668823242,0.003329038619995117
223,-0.461830796892885,-0.46189749678972447,-6.669989683949495e-05,0.010162115097045898,0.003559112548828125
224,-0.4618376973788536,-0.46189742817207424,-5.97307932206359e-05,0.009480953216552734,0.0038809776306152344
225,-0.4618458358671146,-0.461897359572518,-5.152370540340012e-05,0.010107040405273438,0.003367900848388672
226,-0.4618359381685474,-0.4618972938526422,-6.13556840948215e-05,0.009294986724853516,0.003725767135620117
227,-0.4618486753773189,-0.4618969201473355,-4.824477001663663e-05,0.01011800765991211,0.0033311843872070312
228,-0.4618447945071318,-0.46189628939436034,-5.1494887228553665e-05,0.009886980056762695,0.003175973892211914
229,-0.4618277040026507,-0.4618957006913984,-6.799668874768461e-05,0.010885000228881836,0.0033500194549560547
230,-0.46180732120128154,-0.4618949593028283,-8.763810154677198e-05,0.010198116302490234,0.003237009048461914
231,-0.4618220586747477,-0.4618947968533895,-7.273817864184018e-05,0.009278059005737305,0.0035059452056884766
232,-0.46183374608939376,-0.4618945562792707,-6.081018987691422e-05,0.00972437858581543,0.0032629966735839844
233,-0.4618341597440251,-0.4618943808014233,-6.0221057398224254e-05,0.01014399528503418,0.0037670135498046875
234,-0.4618529092816924,-0.46189409131109294,-4.118202940051052e-05,0.009884119033813477,0.003493070602416992
235,-0.46183717618974474,-0.4618935705873586,-5.6394397613845904e-05,0.009743928909301758,0.0041179656982421875
236,-0.46184410554036537,-0.46189315455927904,-4.904901891367164e-05,0.009961128234863281,0.0032300949096679688
237,-0.4618283897071158,-0.46189301208763567,-6.462238051985203e-05,0.0101470947265625,0.003893136978149414
238,-0.46184670598842736,-0.4618925272207939,-4.582123236651636e-05,0.010277032852172852,0.003222942352294922
239,-0.4618440550347216,-0.4618922975539608,-4.8242519239183324e-05,0.009627819061279297,0.003495931625366211
240,-0.4618528818246602,-0.46189204916626814,-3.916734160791524e-05,0.010107040405273438,0.0033922195434570312
241,-0.4618452138251107,-0.46189144469158094,-4.6230866470264864e-05,0.010421037673950195,0.003260374069213867
242,-0.46184305785886515,-0.46189111635258584,-4.805849372069293e-05,0.010296106338500977,0.0035631656646728516
243,-0.46185352176924976,-0.4618909882833915,-3.74665141417152e-05,0.011034011840820312,0.00321197509765625
244,-0.46184111505967296,-0.4618908824141581,-4.97673544851418e-05,0.010136842727661133,0.003177165985107422
245,-0.46184531165866816,-0.4618908620831359,-4.5550424467744044e-05,0.010320901870727539,0.003304004669189453
246,-0.46185327322891,-0.46189083666319775,-3.756343428773512e-05,0.010404109954833984,0.0034160614013671875
247,-0.46184394539137863,-0.46189078504842485,-4.6839657046215954e-05,0.011266946792602539,0.0034797191619873047
248,-0.46185830187821897,-0.46189059967181123,-3.2297793592261925e-05,0.011199951171875,0.003381013870239258
249,-0.4618486814564855,-0.46188983239299297,-4.115093650747248e-05,0.011005878448486328,0.003154277801513672
250,-0.461834594623428,-0.46188936378757894,-5.476916415092514e-05,0.010737180709838867,0.0033462047576904297
251,-0.46184086810416525,-0.46188905696941873,-4.8188865253484536e-05,0.010637760162353516,0.0038650035858154297
252,-0.4618465519277658,-0.4618889028622153,-4.2350934449486566e-05,0.010720968246459961,0.003412961959838867
253,-0.46185087599246843,-0.46188874669228674,-3.7870699818309816e-05,0.010868072509765625,0.0037200450897216797
254,-0.46185329339982895,-0.46188844391909534,-3.5150519266391456e-05,0.010201215744018555,0.003222942352294922
255,-0.4618459874873312,-0.4618883798300857,-4.239234275449366e-05,0.01046609878540039,0.0035600662231445312
256,-0.4618524063392526,-0.461887999723384,-3.559338413139379e-05,0.010988950729370117,0.00394129753112793
257,-0.4618444487137403,-0.46188782250116844,-4.337378742813591e-05,0.011690139770507812,0.0034487247467041016
258,-0.4618542311615613,-0.46188771436189846,-3.348320033713659e-05,0.011517047882080078,0.0038907527923583984
259,-0.4618517319259471,-0.4618875489220855,-3.5816996138415824e-05,0.01086735725402832,0.0031800270080566406
260,-0.4618565420049635,-0.46188743399667054,-3.0891991707027167e-05,0.01111602783203125,0.0033500194549560547
261,-0.46185966312066906,-0.46188732786293407,-2.7664742265010034e-05,0.010596990585327148,0.0038678646087646484
262,-0.46184731501207654,-0.4618871659573074,-3.985094523084598e-05,0.010998010635375977,0.0032372474670410156
263,-0.4618547726108798,-0.46188700929288373,-3.2236682003916606e-05,0.01038813591003418,0.003793954849243164
264,-0.4618512591649233,-0.4618864946390655,-3.52354741421923e-05,0.010854244232177734,0.003110170364379883
265,-0.4618335506259039,-0.46188637661933285,-5.28259934289288e-05,0.01105809211730957,0.0034978389739990234
266,-0.4618529407376404,-0.46188633694613834,-3.339620849795999e-05,0.011044979095458984,0.003682851791381836
267,-0.46185779897657797,-0.4618861644678951,-2.836549131712829e-05,0.010586023330688477,0.0033080577850341797
268,-0.4618582008148576,-0.46188586554204925,-2.766472719162305e-05,0.011495113372802734,0.003571033477783203
